date,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,TS,PRECTOT,QV2M,RH2M,PS,T2M_RANGE,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
2019-06-10,-999.0,7.15,8.64,20.05,4.18,0.01,74.44,100.12,8.68,15.71,15.55,24.59,15.92,20.33,5.73,3.3,1.13,0.81,6.86,4.11,4.31,2.56
2019-06-11,-999.0,4.13,8.48,16.23,14.78,0.01,81.77,99.63,7.36,12.69,12.38,17.42,10.06,15.78,6.48,6.28,5.32,2.64,11.8,8.93,8.08,5.43
2019-06-12,8.34,8.2,7.17,16.25,0.02,0.01,69.57,100.3,13.31,10.71,10.56,21.55,8.25,16.2,3.39,2.26,2.31,1.47,5.71,3.73,4.35,2.8
2019-06-13,-999.0,2.71,8.34,15.18,0.97,0.01,77.87,99.56,8.78,10.99,10.86,19.0,10.22,14.77,4.71,4.04,3.86,2.3,8.58,6.34,6.38,4.11
2019-06-14,-999.0,3.6,8.42,14.14,4.2,0.01,88.5,99.06,6.67,11.83,11.82,17.14,10.47,13.71,5.33,4.98,4.52,2.54,9.84,7.52,6.68,4.36
2019-06-15,-999.0,3.54,8.57,15.32,7.91,0.01,86.84,99.45,10.38,13.07,13.02,21.38,11.0,15.25,5.18,4.82,5.91,2.84,11.09,7.67,7.82,5.05
2019-06-16,-999.0,6.71,7.9,15.55,0.37,0.01,77.46,99.6,9.96,11.27,11.22,19.89,9.93,15.14,3.08,1.39,3.27,1.81,6.35,3.2,4.49,2.69
2019-06-17,8.25,7.44,7.53,16.35,0.01,0.01,67.61,100.03,12.53,10.41,10.3,21.8,9.27,16.34,3.57,1.85,2.01,1.45,5.58,3.29,3.54,2.27
2019-06-18,-999.0,7.29,8.19,18.62,0.07,0.01,67.07,99.85,10.32,13.21,13.06,23.21,12.89,19.39,3.5,2.22,0.14,0.08,3.64,2.3,2.21,1.54
2019-06-19,-999.0,6.16,8.8,19.21,0.92,0.01,77.33,99.32,7.25,16.33,16.15,23.46,16.21,20.37,3.76,2.73,0.45,0.32,4.21,3.05,2.26,1.61
2019-06-20,-999.0,0.99,9.26,17.03,7.61,0.01,94.02,98.85,3.84,15.96,15.92,18.46,14.62,16.95,6.26,4.86,1.36,0.87,7.62,5.73,5.61,3.87
2019-06-21,-999.0,6.66,8.28,17.82,0.57,0.01,75.2,99.08,7.94,13.26,13.19,21.75,13.8,17.64,2.44,1.48,5.26,3.48,7.69,4.97,6.81,4.29
2019-06-22,-999.0,6.73,7.99,18.46,0.05,0.01,72.11,99.67,10.09,13.34,13.26,23.33,13.24,18.38,3.38,2.46,5.73,3.74,9.1,6.2,7.77,4.84
2019-06-23,8.16,7.98,7.82,18.84,0.0,0.01,72.13,99.67,11.26,13.76,13.67,24.44,13.18,18.81,4.51,3.27,4.44,3.07,8.95,6.34,6.95,4.31
2019-06-24,-999.0,7.78,7.64,18.43,0.6,0.01,73.22,99.64,12.16,13.06,12.97,23.62,11.46,17.85,5.37,1.61,1.85,1.73,7.22,3.34,4.11,2.45
2019-06-25,-999.0,1.41,8.9,18.31,11.88,0.01,89.42,99.38,11.6,16.36,16.08,24.48,12.88,18.14,3.75,3.61,4.84,2.71,8.6,6.32,6.53,4.15
2019-06-26,7.99,5.59,8.87,21.23,2.26,0.01,81.72,99.92,11.44,17.89,17.79,26.08,14.64,21.1,3.12,1.33,2.97,2.26,6.09,3.59,4.85,2.84
2019-06-27,8.02,7.48,8.8,22.18,2.58,0.01,80.66,100.29,9.91,18.57,18.5,26.7,16.8,22.01,2.71,2.4,3.55,2.2,6.26,4.6,5.31,3.22
2019-06-28,-999.0,7.53,9.03,22.22,1.38,0.01,84.22,100.34,10.7,19.21,19.15,27.37,16.66,21.98,3.61,1.93,3.39,2.21,7.0,4.14,5.12,3.13
2019-06-29,-999.0,6.18,9.25,22.2,8.35,0.01,81.19,99.72,9.51,18.47,18.42,26.35,16.85,21.79,2.37,2.47,3.12,1.77,5.49,4.24,4.41,2.78
2019-06-30,-999.0,5.65,8.58,18.96,4.79,0.01,86.03,99.5,7.35,16.2,16.21,22.64,15.28,18.58,2.91,3.0,3.35,1.7,6.27,4.7,5.02,3.14
2019-07-01,7.97,7.55,8.68,21.53,0.4,0.01,77.65,99.66,11.47,17.08,16.98,26.22,14.75,21.07,4.73,2.43,2.12,1.59,6.85,4.02,4.7,2.87
2019-07-02,-999.0,7.34,8.91,22.33,0.56,0.01,78.9,99.26,9.5,18.31,18.23,26.82,17.32,22.08,2.19,1.95,3.67,1.9,5.86,3.84,4.84,2.95
2019-07-03,7.99,7.81,8.47,22.98,0.07,0.01,70.21,99.65,12.35,17.38,17.25,28.27,15.92,23.0,4.74,1.91,0.85,0.65,5.59,2.56,3.04,1.81
2019-07-04,7.9,7.64,8.93,24.4,0.0,0.01,68.14,100.23,9.61,19.06,18.86,29.97,20.36,25.23,1.89,1.37,1.62,1.1,3.51,2.47,2.67,1.84
2019-07-05,-999.0,3.12,9.71,24.52,2.7,0.02,86.36,100.09,7.84,22.19,22.08,27.87,20.03,24.61,3.87,1.95,2.02,1.59,5.9,3.53,4.22,2.5
2019-07-06,-999.0,4.82,9.45,22.67,4.11,0.01,84.54,99.65,11.43,19.89,19.52,26.4,14.97,22.6,1.86,2.29,5.2,2.81,7.06,5.1,6.22,3.79
2019-07-07,8.27,8.27,7.13,18.31,1.09,0.01,68.68,100.15,11.14,11.92,11.8,23.0,11.86,17.66,3.83,1.88,3.23,1.99,7.06,3.87,4.47,2.78
2019-07-08,8.1,7.98,7.66,19.76,0.28,0.01,69.33,100.05,12.11,13.91,13.71,25.21,13.11,19.59,5.25,2.61,1.27,0.94,6.52,3.56,4.01,2.38
2019-07-09,7.9,7.29,8.51,21.61,0.39,0.01,74.66,100.08,12.44,16.82,16.7,27.37,14.93,21.43,2.45,1.33,3.8,2.36,6.25,3.69,5.16,3.12
2019-07-10,7.73,7.1,8.98,23.52,1.44,0.01,72.21,100.03,11.78,18.1,17.99,29.45,17.67,23.28,6.06,2.74,0.61,0.38,6.67,3.12,3.41,1.88
2019-07-11,-999.0,2.85,9.51,21.69,19.33,0.02,93.96,99.4,6.68,20.48,20.41,24.5,17.82,21.51,4.43,2.44,2.36,1.79,6.79,4.24,4.85,3.06
2019-07-12,-999.0,5.61,9.36,22.23,4.74,0.01,81.47,99.12,9.08,18.55,18.47,25.73,16.65,21.82,2.41,1.34,4.17,2.61,6.58,3.95,5.38,3.42
2019-07-13,-999.0,7.34,8.98,21.45,3.82,0.01,80.68,99.48,11.93,17.64,17.51,26.62,14.69,21.05,3.88,2.42,3.5,2.39,7.38,4.81,5.6,3.58
2019-07-14,-999.0,5.06,8.78,20.27,0.43,0.01,77.74,99.78,7.98,15.77,15.72,23.73,15.75,19.71,2.58,2.12,4.27,2.83,6.84,4.95,5.8,3.71
2019-07-15,7.86,7.48,8.08,20.66,2.62,0.01,76.26,100.15,10.92,15.94,15.87,25.68,14.75,20.19,2.86,1.03,2.97,2.26,5.83,3.3,4.6,2.79
2019-07-16,-999.0,2.81,9.48,22.16,1.05,0.01,83.22,99.75,9.83,19.12,18.94,26.13,16.3,22.07,5.63,2.72,2.68,2.13,8.31,4.85,6.31,3.79
2019-07-17,-999.0,3.99,9.3,22.55,3.52,0.01,83.04,99.63,10.42,19.57,19.39,26.62,16.2,22.57,2.84,1.45,3.94,2.35,6.79,3.79,5.53,3.35
2019-07-18,7.85,7.65,8.1,20.27,0.76,0.01,74.3,99.97,10.45,15.22,15.13,24.68,14.22,19.85,3.55,2.35,2.38,1.69,5.94,4.05,4.06,2.69
2019-07-19,-999.0,5.77,9.76,25.04,2.52,0.02,84.41,99.11,11.95,22.26,22.09,30.18,18.23,25.04,5.23,4.13,3.34,1.97,8.57,6.1,6.89,4.36
2019-07-20,-999.0,7.09,9.83,26.27,0.38,0.02,78.33,99.1,8.3,22.23,22.08,30.18,21.88,26.23,4.88,2.61,2.5,2.09,7.38,4.69,5.76,3.56
2019-07-21,7.47,6.6,9.41,24.52,3.97,0.01,76.4,99.12,9.6,19.88,19.67,27.68,18.09,24.21,6.16,4.56,3.96,2.51,10.11,7.07,6.08,3.9
2019-07-22,-999.0,3.7,8.49,19.09,0.01,0.01,69.4,99.74,5.63,13.2,13.07,21.32,15.69,18.83,4.91,2.29,0.78,0.36,5.7,2.65,2.08,1.23
2019-07-23,7.66,6.44,8.36,20.12,0.53,0.01,66.17,99.62,10.5,13.35,13.23,25.07,14.57,19.75,4.59,2.55,1.9,1.42,6.48,3.97,4.2,2.54
2019-07-24,-999.0,5.16,8.28,18.87,0.0,0.01,68.14,100.1,11.58,12.28,12.19,23.28,11.7,18.16,4.01,2.62,1.25,0.8,5.26,3.42,3.75,2.42
2019-07-25,7.53,6.97,8.28,21.25,0.74,0.01,68.28,100.35,10.56,15.43,15.22,26.72,16.16,21.41,4.59,3.39,0.57,0.46,5.16,3.84,3.52,2.36
2019-07-26,7.47,7.33,8.41,22.95,1.48,0.01,70.09,100.77,13.69,17.13,16.96,29.28,15.59,22.76,2.64,0.77,2.52,1.94,5.16,2.71,3.81,2.36
2019-07-27,7.43,7.22,8.72,24.15,0.52,0.01,69.6,100.54,13.25,18.08,17.92,30.12,16.87,23.86,4.69,1.68,2.3,1.85,6.99,3.53,4.94,2.83
2019-07-28,-999.0,5.04,9.48,24.09,1.87,0.01,79.52,99.85,7.52,20.19,20.14,27.64,20.12,23.89,2.98,3.46,4.73,2.32,7.71,5.78,6.34,3.97
2019-07-29,-999.0,6.73,9.28,25.09,0.66,0.01,73.16,99.72,11.56,19.62,19.48,29.83,18.28,24.65,3.52,0.81,2.8,2.14,6.33,2.95,4.4,2.57
2019-07-30,-999.0,6.13,9.71,25.68,5.3,0.02,76.88,99.67,8.51,21.16,21.07,30.32,21.81,25.43,4.37,4.05,3.97,1.84,8.34,5.9,5.97,3.64
2019-07-31,-999.0,5.44,9.1,23.78,1.51,0.01,73.94,100.01,10.7,18.43,18.2,28.09,17.39,23.24,4.06,3.48,2.84,1.83,6.9,5.3,5.15,3.25
2019-08-01,7.5,7.33,7.88,21.16,2.42,0.01,64.9,100.47,12.38,13.65,13.47,26.07,13.69,20.37,3.27,1.06,2.66,1.91,5.93,2.97,4.01,2.34
2019-08-02,7.35,7.18,8.16,22.0,0.25,0.01,61.34,100.38,11.87,14.02,13.87,27.62,15.75,21.68,3.46,1.18,3.28,2.18,6.73,3.36,4.73,2.92
2019-08-03,7.21,5.23,8.75,21.83,2.41,0.01,71.43,99.84,11.74,16.03,15.83,27.18,15.45,21.31,2.71,2.75,3.95,2.29,6.66,5.04,5.45,3.46
2019-08-04,7.4,7.01,7.5,18.28,1.82,0.01,66.97,100.0,10.72,11.17,10.98,22.74,12.02,17.28,2.17,1.58,3.16,2.32,5.33,3.9,4.67,2.89
2019-08-05,7.26,7.21,7.85,20.26,0.32,0.01,63.41,99.86,14.33,12.61,12.45,26.18,11.85,19.65,4.63,1.95,2.42,1.77,7.05,3.73,4.77,2.78
2019-08-06,7.1,6.84,8.83,22.72,0.29,0.01,73.87,99.34,14.2,17.52,17.35,29.19,14.99,22.33,2.43,1.87,2.93,1.8,5.36,3.68,4.44,2.68
2019-08-07,-999.0,2.56,9.67,22.04,3.53,0.01,86.24,99.28,5.91,19.46,19.45,25.03,19.12,21.86,2.27,2.04,1.32,0.84,3.59,2.88,2.59,1.74
2019-08-08,-999.0,4.49,9.37,22.42,5.67,0.01,76.46,98.66,9.56,17.93,17.76,27.9,18.34,22.2,6.32,4.1,2.6,1.51,8.92,5.61,5.71,3.78
2019-08-09,-999.0,4.64,8.6,19.52,3.93,0.01,78.24,98.85,9.23,15.26,15.19,23.86,14.63,19.09,3.56,3.29,4.59,2.68,8.15,5.97,6.33,4.07
2019-08-10,-999.0,3.79,8.25,16.97,1.86,0.01,77.6,99.27,5.8,12.48,12.41,19.14,13.35,16.36,2.0,2.61,5.34,2.79,7.34,5.4,6.24,4.02
2019-08-11,-999.0,6.25,8.46,19.86,0.13,0.01,70.32,99.65,12.01,14.0,13.83,25.02,13.01,19.45,2.72,3.11,5.48,2.89,8.2,6.0,6.77,4.35
2019-08-12,-999.0,4.94,9.23,21.64,4.99,0.01,76.79,99.4,10.14,17.14,17.03,26.43,16.3,21.31,2.64,3.27,4.66,2.14,7.3,5.41,6.02,3.87
2019-08-13,6.92,6.45,8.22,20.38,0.37,0.01,70.09,99.41,10.27,14.22,14.02,25.24,14.96,19.73,3.56,1.99,2.86,1.76,6.42,3.75,4.33,2.66
2019-08-14,-999.0,6.52,7.96,18.67,0.26,0.01,70.49,99.92,10.4,12.38,12.28,22.82,12.42,17.74,3.99,1.46,1.72,1.58,5.71,3.04,3.8,2.31
2019-08-15,6.92,6.77,7.69,18.74,0.86,0.01,67.89,100.29,12.17,11.73,11.63,23.24,11.06,17.65,4.54,1.55,1.92,1.63,6.46,3.18,3.86,2.27
2019-08-16,6.65,4.88,9.08,20.71,5.41,0.01,71.72,100.1,10.76,14.64,14.53,25.38,14.62,19.81,5.07,2.87,1.5,1.54,6.56,4.4,3.8,2.4
2019-08-17,-999.0,3.98,9.47,21.14,6.28,0.01,86.52,99.9,9.55,18.45,18.4,26.27,16.72,20.78,2.27,1.34,1.67,1.27,3.93,2.61,3.04,1.85
2019-08-18,-999.0,5.17,9.34,21.77,1.37,0.01,83.65,99.88,8.31,18.67,18.6,25.32,17.0,21.53,5.56,2.2,0.73,0.57,6.29,2.77,3.35,1.89
2019-08-19,-999.0,4.22,9.27,22.38,1.55,0.01,76.45,99.62,12.12,18.05,17.7,27.93,15.81,22.32,5.5,5.21,4.55,2.11,10.05,7.32,7.21,4.46
2019-08-20,6.63,6.57,8.0,21.1,0.04,0.01,62.8,100.12,14.3,13.58,13.43,27.85,13.55,20.83,2.43,2.17,3.43,2.15,5.86,4.32,4.95,3.05
2019-08-21,-999.0,1.36,9.19,21.29,4.52,0.01,86.45,99.49,10.12,18.79,18.67,26.04,15.91,21.14,5.95,3.17,0.66,0.46,6.61,3.64,3.22,1.82
2019-08-22,-999.0,3.72,8.91,21.59,0.46,0.01,71.29,99.4,9.93,15.9,15.64,25.28,15.35,21.21,1.73,2.14,5.17,2.69,6.9,4.84,6.03,3.96
2019-08-23,-999.0,5.05,7.98,18.2,0.29,0.01,67.09,100.17,10.0,11.22,11.08,22.75,12.75,17.3,2.16,2.53,4.44,2.36,6.6,4.89,5.68,3.61
2019-08-24,-999.0,3.9,8.08,17.82,0.08,0.01,71.14,100.95,12.16,11.87,11.79,23.03,10.87,17.06,1.82,1.37,3.5,2.25,5.32,3.62,4.25,2.79
2019-08-25,6.47,6.3,7.42,18.24,0.02,0.01,66.03,101.21,14.04,11.46,11.35,24.41,10.38,17.8,2.93,1.71,2.32,1.9,5.25,3.61,3.96,2.71
2019-08-26,6.41,6.35,7.48,19.04,0.1,0.01,65.53,100.82,12.98,12.46,12.36,25.75,12.77,18.97,3.67,3.36,1.52,0.82,5.19,4.18,3.49,2.41
2019-08-27,6.38,6.13,7.85,19.47,3.23,0.01,66.49,100.05,11.99,13.1,12.97,25.5,13.5,19.4,5.36,3.23,1.49,1.22,6.85,4.45,4.71,2.8
2019-08-28,-999.0,2.21,9.5,19.19,13.86,0.01,91.61,99.51,5.52,17.69,17.67,21.92,16.4,19.1,1.94,1.9,3.82,1.91,5.76,3.81,4.59,2.64
2019-08-29,6.15,5.57,8.4,20.01,1.11,0.01,74.8,99.5,9.11,15.16,15.07,24.84,15.73,19.68,3.27,2.66,3.95,2.26,7.22,4.93,5.81,3.46
2019-08-30,-999.0,4.85,8.44,18.21,4.96,0.01,72.43,99.63,10.52,13.02,12.86,23.58,13.06,17.98,4.99,5.18,5.12,2.38,10.12,7.56,7.14,4.41
2019-08-31,-999.0,4.2,7.66,16.57,0.28,0.01,69.16,100.76,10.38,10.35,10.27,21.76,11.38,15.92,1.7,1.97,4.74,2.36,6.43,4.33,5.51,3.39
2019-09-01,6.21,6.03,7.74,17.08,2.05,0.01,67.91,101.0,14.99,10.35,10.16,23.24,8.25,16.21,4.83,1.69,2.61,1.87,7.44,3.56,4.55,2.6
2019-09-02,-999.0,1.46,9.01,17.35,17.31,0.01,87.01,99.91,8.37,15.12,15.08,21.44,13.08,17.3,3.09,1.38,2.53,1.68,5.61,3.06,4.14,2.46
2019-09-03,6.09,5.39,8.25,15.56,0.65,0.01,71.66,100.18,9.32,9.7,9.59,19.66,10.34,14.7,5.63,3.38,0.88,0.53,6.51,3.91,4.05,2.45
2019-09-04,-999.0,3.1,8.83,17.49,11.45,0.01,80.07,99.34,13.8,14.08,13.7,24.2,10.39,17.52,6.92,6.24,5.35,2.64,12.27,8.88,9.37,6.08
2019-09-05,5.95,5.64,7.26,14.89,0.12,0.01,66.96,100.34,13.07,8.74,8.64,20.97,7.9,14.74,2.6,1.8,2.73,1.71,5.34,3.51,4.19,2.63
2019-09-06,-999.0,5.1,8.09,16.36,1.15,0.01,75.46,100.15,10.39,11.57,11.5,20.99,10.6,15.85,3.97,2.17,3.28,2.11,7.25,4.28,5.09,3.19
2019-09-07,5.79,4.28,8.39,16.12,7.0,0.01,79.92,99.42,8.94,11.93,11.87,20.31,11.37,15.35,4.0,2.08,0.31,0.38,4.31,2.47,2.71,1.64
2019-09-08,-999.0,2.71,8.27,13.71,0.62,0.01,78.11,100.1,9.59,9.44,9.37,17.74,8.15,13.13,3.22,3.33,3.34,1.6,6.56,4.93,5.06,3.14
2019-09-09,-999.0,4.05,7.47,12.92,0.15,0.01,65.23,101.09,13.03,6.09,6.03,18.65,5.62,12.36,4.25,2.53,0.33,0.11,4.57,2.64,2.22,1.31
2019-09-10,-999.0,3.33,8.16,13.82,2.7,0.01,80.25,100.88,11.4,10.32,10.0,18.62,7.22,13.64,2.22,1.73,2.04,1.34,4.26,3.06,3.15,1.97
2019-09-11,-999.0,3.87,9.2,18.57,1.74,0.01,83.65,100.16,12.96,15.66,15.4,24.75,11.79,18.46,3.44,3.43,4.55,2.32,7.99,5.75,6.54,4.16
2019-09-12,5.64,4.6,7.27,14.15,1.69,0.01,69.82,100.99,10.47,8.16,8.03,19.17,8.7,13.5,1.63,2.25,4.68,2.38,6.32,4.63,5.33,3.36
2019-09-13,5.66,5.46,6.99,14.25,3.38,0.01,64.78,101.34,14.39,7.29,7.19,20.27,5.88,13.73,5.34,3.31,3.29,2.42,8.63,5.73,6.55,4.06
2019-09-14,-999.0,1.85,8.88,16.82,8.46,0.01,80.5,100.15,9.93,13.55,13.45,22.68,12.74,16.9,4.66,4.25,6.21,3.34,10.87,7.59,8.35,5.34
2019-09-15,-999.0,3.24,8.05,13.92,0.65,0.01,76.83,100.28,10.04,9.66,9.62,19.12,9.07,13.61,2.95,3.57,5.45,2.68,8.4,6.25,6.77,4.17
2019-09-16,-999.0,4.3,7.6,13.9,0.11,0.01,70.48,100.33,12.69,8.34,8.29,20.38,7.69,13.54,2.32,1.8,3.82,2.52,6.14,4.32,5.42,3.25
2019-09-17,-999.0,3.62,7.4,13.5,1.74,0.01,73.83,100.73,13.02,8.52,8.48,19.92,6.9,13.03,3.15,1.04,2.29,1.73,5.44,2.78,4.03,2.41
2019-09-18,-999.0,-999.0,6.63,13.26,1.77,0.01,75.02,101.16,11.43,8.68,8.63,19.41,7.98,12.96,3.22,1.54,1.53,1.32,4.75,2.85,3.3,2.23
2019-09-19,5.21,5.15,7.04,14.47,0.13,0.01,67.06,101.03,14.07,8.46,8.31,21.77,7.71,14.42,3.83,1.79,1.13,0.67,4.97,2.46,2.78,1.71
2019-09-20,4.91,4.78,8.27,17.27,0.07,0.01,73.47,100.59,13.19,12.5,12.38,24.25,11.06,17.22,2.79,1.25,3.88,2.38,6.67,3.63,5.23,2.95
2019-09-21,4.89,4.76,8.3,18.97,2.06,0.01,79.17,100.62,12.31,15.31,15.23,25.48,13.17,18.95,5.44,2.25,0.14,0.35,5.58,2.61,2.63,1.45
2019-09-22,-999.0,2.81,9.19,20.33,2.89,0.01,83.76,99.81,13.52,17.67,17.53,27.04,13.51,20.49,6.02,4.28,3.74,2.25,9.76,6.53,6.8,4.03
2019-09-23,-999.0,0.99,9.57,20.93,13.18,0.01,85.37,98.84,9.36,18.63,18.6,25.64,16.28,21.17,7.82,4.57,1.56,0.91,9.38,5.48,6.3,4.0
2019-09-24,-999.0,1.64,8.6,14.94,1.83,0.01,88.16,99.22,4.46,12.56,12.54,16.68,12.22,14.5,4.38,2.71,1.34,0.75,5.72,3.46,3.28,2.13
2019-09-25,-999.0,2.79,8.55,15.35,0.44,0.01,76.28,99.4,8.19,10.54,10.46,19.3,11.11,14.62,5.6,3.05,1.45,0.81,7.05,3.86,3.47,2.05
2019-09-26,-999.0,0.35,8.59,15.13,10.64,0.01,88.31,99.05,7.55,13.28,13.15,17.45,9.9,15.21,2.18,2.85,5.85,2.94,8.03,5.79,6.77,3.98
2019-09-27,4.65,4.41,7.64,14.17,0.81,0.01,75.52,100.06,11.05,9.55,9.5,19.27,8.23,13.75,3.15,2.27,3.42,2.08,6.56,4.35,5.02,3.01
2019-09-28,-999.0,0.61,9.06,14.9,5.14,0.01,91.94,99.93,8.58,13.7,13.59,19.25,10.68,15.02,2.9,1.97,3.53,2.27,6.43,4.24,5.25,3.0
2019-09-29,4.69,4.51,6.63,10.07,0.15,0.01,71.08,101.32,9.75,4.48,4.32,14.9,5.14,9.4,3.13,2.49,2.38,1.3,5.51,3.79,4.21,2.39
2019-09-30,4.51,3.57,7.54,9.8,1.2,0.0,71.54,101.12,11.4,3.92,3.81,14.46,3.07,8.73,3.16,0.97,2.42,2.04,5.59,3.01,4.07,2.58
2019-10-01,-999.0,0.97,9.13,12.29,32.31,0.01,96.7,99.59,8.97,11.46,11.16,15.85,6.88,11.98,4.33,2.8,1.15,1.11,5.48,3.92,3.67,2.28
2019-10-02,-999.0,1.84,7.64,10.01,0.41,0.01,77.95,99.97,11.02,6.05,5.66,13.82,2.8,9.68,2.04,1.59,4.67,2.48,6.71,4.07,5.48,3.24
2019-10-03,-999.0,2.78,7.26,6.38,2.61,0.0,77.0,100.52,10.06,1.94,1.87,10.32,0.25,5.64,2.91,2.23,3.02,1.96,5.93,4.19,4.39,2.82
2019-10-04,-999.0,2.48,7.2,6.92,2.02,0.0,73.8,100.73,10.0,1.98,1.95,11.98,1.99,6.28,1.45,2.28,5.41,2.69,6.86,4.97,6.05,3.92
2019-10-05,4.42,4.29,5.93,6.5,1.2,0.0,77.27,101.39,12.61,2.14,2.13,12.74,0.13,5.8,5.38,2.3,0.89,0.63,6.27,2.93,3.43,1.91
2019-10-06,-999.0,1.6,8.1,10.28,1.7,0.01,90.88,100.37,12.78,8.89,8.29,15.83,3.06,10.33,4.53,2.38,4.37,2.72,8.89,5.1,6.45,3.83
2019-10-07,-999.0,1.26,8.14,11.65,7.0,0.01,90.93,100.23,5.48,10.53,10.54,14.86,9.38,11.98,3.21,1.94,4.5,2.34,7.7,4.28,6.14,3.42
2019-10-08,4.2,4.11,6.53,9.64,0.25,0.01,76.5,101.04,11.19,6.19,6.12,16.33,5.13,10.1,4.67,1.97,1.9,1.19,6.57,3.16,4.05,2.44
2019-10-09,-999.0,3.69,6.65,8.68,0.36,0.01,81.33,101.51,12.72,5.78,5.75,15.6,2.88,8.8,4.47,1.11,2.49,2.1,6.96,3.21,4.58,2.69
2019-10-10,4.12,3.69,6.72,9.95,0.91,0.01,80.63,101.46,10.72,6.75,6.72,16.85,6.13,9.91,3.51,1.09,4.6,2.78,8.11,3.87,6.02,3.48
2019-10-11,3.99,3.92,6.7,9.82,4.81,0.01,80.26,101.07,10.3,6.55,6.53,16.13,5.83,9.77,2.92,1.83,5.25,3.23,8.17,5.06,6.71,4.03
2019-10-12,-999.0,3.1,7.96,10.58,3.09,0.01,87.66,100.04,9.18,8.3,8.21,14.96,5.78,10.27,5.76,3.6,1.15,0.5,6.9,4.1,4.32,2.77
2019-10-13,3.97,3.93,6.39,8.98,0.77,0.01,77.24,100.09,9.33,4.97,4.88,14.21,4.88,8.71,4.83,2.08,2.64,2.02,7.47,4.1,4.86,2.85
2019-10-14,-999.0,2.5,6.82,7.47,0.35,0.01,86.75,99.73,9.26,5.42,5.4,12.92,3.66,7.5,4.62,3.31,1.94,1.6,6.56,4.91,5.27,3.03
2019-10-15,-999.0,3.58,6.57,6.92,0.67,0.0,78.94,100.23,10.07,3.47,3.46,12.24,2.17,6.86,4.79,3.72,2.24,1.49,7.02,5.21,5.52,3.37
2019-10-16,-999.0,2.38,7.62,8.51,4.64,0.01,82.37,99.37,10.52,5.91,5.89,14.98,4.47,8.74,6.3,4.41,2.78,1.76,9.08,6.18,6.73,4.34
2019-10-17,-999.0,0.46,7.85,6.7,35.83,0.01,91.96,97.86,2.29,5.45,5.48,7.96,5.67,6.68,7.8,6.94,7.47,4.19,15.27,11.13,10.67,7.54
2019-10-18,-999.0,1.15,7.5,6.8,0.91,0.01,80.72,99.26,8.88,3.72,3.71,11.07,2.19,6.79,2.75,3.36,5.96,3.17,8.71,6.53,7.57,4.91
2019-10-19,3.59,3.48,6.06,4.66,1.46,0.0,76.97,100.18,9.89,1.49,1.49,10.81,0.92,5.18,5.18,2.57,1.04,0.74,6.22,3.31,3.36,2.2
2019-10-20,-999.0,2.11,6.91,6.58,0.17,0.01,82.34,100.14,11.62,4.09,3.98,13.64,2.02,6.89,3.67,2.1,1.92,1.2,5.58,3.31,4.02,2.49
2019-10-21,3.46,3.41,6.48,8.04,3.13,0.01,88.25,100.5,10.18,5.76,5.76,13.6,3.43,7.6,5.82,2.77,0.71,0.57,6.52,3.34,3.3,1.91
2019-10-22,-999.0,1.68,8.06,9.96,10.5,0.01,85.39,99.96,8.69,7.81,7.8,15.17,6.48,10.16,4.19,3.17,5.76,3.28,9.95,6.46,7.44,4.83
2019-10-23,-999.0,2.49,7.65,10.19,7.61,0.01,81.7,99.54,7.34,7.48,7.43,14.41,7.08,10.46,4.9,4.15,4.26,1.97,9.16,6.12,7.02,4.28
2019-10-24,-999.0,1.24,7.44,7.18,0.67,0.01,92.42,100.35,7.67,6.33,6.31,11.39,3.72,7.5,5.49,3.89,3.54,2.6,9.03,6.49,6.63,3.85
2019-10-25,-999.0,1.73,6.89,5.62,0.37,0.0,87.35,100.9,6.83,3.55,3.57,9.99,3.16,5.5,3.66,1.67,1.58,1.26,5.24,2.93,3.46,2.12
2019-10-26,3.18,2.99,6.38,5.77,0.58,0.0,75.72,100.85,9.06,1.7,1.67,11.12,2.06,5.63,6.35,2.96,0.37,0.17,6.72,3.13,3.67,2.01
2019-10-27,-999.0,0.34,7.56,5.73,23.44,0.01,94.12,99.9,4.57,4.85,4.7,7.97,3.4,5.74,5.02,5.16,4.56,2.02,9.58,7.19,7.07,4.73
2019-10-28,-999.0,1.35,7.56,8.4,1.26,0.01,91.94,100.39,6.64,7.48,7.5,12.88,6.24,8.74,2.96,1.91,1.81,0.88,4.77,2.78,3.72,2.23
2019-10-29,-999.0,2.48,7.53,10.43,0.23,0.01,91.1,100.6,9.32,9.33,9.3,15.69,6.37,10.75,2.37,2.03,4.57,2.38,6.94,4.41,5.76,3.3
2019-10-30,-999.0,1.08,8.5,11.22,1.48,0.01,88.8,100.69,4.87,9.62,9.58,13.74,8.88,11.41,4.02,2.19,2.55,1.36,6.57,3.55,4.26,2.46
2019-10-31,-999.0,0.69,8.92,10.79,42.09,0.01,98.33,98.85,7.44,10.71,10.52,14.23,6.79,10.97,7.21,5.72,2.39,1.58,9.6,7.3,5.01,3.31
